user,publication,score
824,1201,[0.2422568212235176, 0.0]
824,1202,[0.3295017219685426, 0.0]
824,947,[0.2503914249374353, 0.0]
824,564,[0.24667373696519568, 0.0]
824,948,[0.2659895261080341, 0.0]
824,949,[0.2192911059669409, 0.0]
824,1080,[0.21578141601698717, 0.0]
824,697,[0.2900361523030034, 0.0]
824,698,[0.2779266363765274, 0.0]
824,704,[0.2306320480297634, 0.0]
824,705,[0.34496417612819325, 0.0]
824,711,[0.34825778719047223, 0.0]
824,1223,[0.3043738841290456, 0.0]
824,712,[0.2980988597366354, 0.0]
824,1224,[0.37237425211349223, 0.0]
824,713,[0.2977081554603639, 0.0]
824,714,[0.24859129606927566, 0.0]
824,1234,[0.3064721189284067, 1.0]
824,1235,[0.3017206261855285, 0.0]
824,1236,[0.3248137725014164, 0.0]
824,730,[0.33919470068447066, 0.0]
824,861,[0.2234711770244065, 0.0]
824,862,[0.23186238053054536, 0.0]
824,1246,[0.2585613027660005, 0.0]
824,1247,[0.327602531792588, 1.0]
824,608,[0.26150455956437446, 0.0]
824,997,[0.34660581552863734, 0.0]
824,486,[0.23558355599081537, 0.0]
824,487,[0.23435413713789896, 0.0]
824,750,[0.3537542777217424, 0.0]
824,1017,[0.33300030637908157, 0.0]
824,1018,[0.31183632977043385, 0.0]
824,1021,[0.2705802429684397, 0.0]
824,255,[0.2637759004810649, 0.0]
825,1030,[0.3982835458117666, 1.0]
825,1031,[0.3567055131740123, 0.0]
825,1032,[0.3719863480154956, 0.0]
825,9,[0.25485630233436785, 0.0]
825,777,[0.2760234298187032, 0.0]
825,10,[0.2461492597936899, 0.0]
825,138,[0.28420068032871215, 0.0]
825,11,[0.32352485212445864, 2.0]
825,139,[0.2813822239915954, 0.0]
825,395,[0.29340652876484385, 0.0]
825,396,[0.3204220279226852, 2.0]
825,402,[0.33445002207818836, 0.0]
825,403,[0.31562805138015726, 0.0]
825,404,[0.36707753351137407, 0.0]
825,660,[0.3281593645317135, 2.0]
825,406,[0.22906819808342035, 0.0]
825,413,[0.3603243293875086, 1.0]
825,1186,[0.3578771164011227, 0.0]
825,933,[0.30529354124189345, 0.0]
825,934,[0.2997174586542908, 0.0]
825,939,[0.3781127951244097, 1.0]
825,940,[0.414943324177018, 0.0]
825,941,[0.3977525687483706, 0.0]
825,1072,[0.3287427054861371, 1.0]
825,1073,[0.379659515501131, 0.0]
825,1074,[0.35291590717135823, 0.0]
825,435,[0.2862677523558539, 0.0]
825,691,[0.22158372648403044, 0.0]
825,436,[0.33659080299020716, 0.0]
825,564,[0.2605825382395884, 0.0]
825,437,[0.39123710116677723, 2.0]
825,438,[0.2872226624831823, 0.0]
825,195,[0.21886394704926565, 0.0]
825,1097,[0.31492232147063115, 0.0]
825,1098,[0.3533664775438863, 0.0]
825,1099,[0.29943789305302904, 0.0]
825,844,[0.3103124718218347, 0.0]
825,462,[0.29013042601644545, 0.0]
825,463,[0.25219830778866464, 0.0]
825,464,[0.3550631108682214, 1.0]
825,1108,[0.2875048048188491, 0.0]
825,1237,[0.3578314515191432, 0.0]
825,1110,[0.37887826692362736, 0.0]
825,1111,[0.37297925593789794, 0.0]
825,1112,[0.3502450514894718, 1.0]
825,1113,[0.26628139107286647, 0.0]
825,350,[0.3466571887941598, 2.0]
825,351,[0.37002937483414644, 0.0]
825,1121,[0.33897016416522874, 1.0]
825,873,[0.31197731481135904, 1.0]
825,1009,[0.35132003882122365, 1.0]
825,1010,[0.36366397755915214, 1.0]
825,763,[0.4220625629453786, 2.0]
825,764,[0.382616369791298, 2.0]
825,1021,[0.3338717602922151, 0.0]
825,1022,[0.32538399428253256, 1.0]
825,383,[0.29742185893628403, 0.0]
826,1024,[0.24098722725370333, 0.0]
826,1025,[0.2799763237811071, 0.0]
826,642,[0.37584911591579606, 0.0]
826,643,[0.29156105652140085, 0.0]
826,133,[0.38149779061214617, 2.0]
826,134,[0.3663374282403126, 1.0]
826,971,[0.2411402809078693, 0.0]
826,398,[0.27535685287041356, 0.0]
826,399,[0.3421248868072466, 1.0]
826,406,[0.2392235146903499, 0.0]
826,88,[0.25611474566323084, 0.0]
826,346,[0.2621490292839985, 0.0]
826,347,[0.30327253852060676, 0.0]
826,667,[0.27517874458269004, 0.0]
826,1051,[0.341398092959584, 2.0]
826,668,[0.2859613357653685, 0.0]
826,1052,[0.3015162685965147, 1.0]
826,669,[0.23622144979375231, 0.0]
826,1122,[0.30139650985008004, 0.0]
826,1123,[0.3471484707624477, 0.0]
826,424,[0.34609541981849745, 0.0]
826,1192,[0.33829458187455635, 0.0]
826,1068,[0.2960379869784255, 0.0]
826,1069,[0.25743772418534594, 0.0]
826,559,[0.23481578043593498, 0.0]
826,1200,[0.34483006678021955, 0.0]
826,818,[0.39339223620031194, 0.0]
826,51,[0.21098905421815392, 0.0]
826,947,[0.2565543082508563, 0.0]
826,1011,[0.22398008512867043, 0.0]
826,52,[0.3025793360771141, 0.0]
826,948,[0.2721524094214551, 0.0]
826,1012,[0.3385212218791993, 0.0]
826,949,[0.22545398928036184, 0.0]
826,1013,[0.3376896995388191, 0.0]
826,697,[0.3110138504312392, 0.0]
826,1017,[0.31941010327274943, 1.0]
826,1081,[0.2988988994080624, 0.0]
826,698,[0.29890433450476317, 0.0]
826,1018,[0.29824612666410166, 0.0]
826,1082,[0.3160389043621128, 2.0]
826,1019,[0.3003340433918226, 0.0]
826,1083,[0.27669877993158726, 0.0]
826,700,[0.33774885324714776, 1.0]
826,637,[0.34142878845336916, 0.0]
826,1023,[0.3229927152583657, 0.0]
827,320,[0.3785944016071669, 0.0]
827,321,[0.37119727658457774, 0.0]
827,453,[0.2871131237488616, 0.0]
827,454,[0.3422951046061366, 2.0]
827,455,[0.33150042026850157, 0.0]
827,456,[0.24957338435101742, 0.0]
827,971,[0.2611223597609159, 0.0]
827,1035,[0.3013179918031605, 0.0]
827,1109,[0.30074047507224066, 0.0]
827,1047,[0.24694275148017086, 0.0]
827,1048,[0.30567219361133763, 0.0]
827,412,[0.27500874123325086, 0.0]
827,988,[0.3532147809837562, 0.0]
827,989,[0.34346378818739365, 1.0]
827,990,[0.29142079005047317, 0.0]
827,1187,[0.3464150488961198, 0.0]
827,1124,[0.3515014298045124, 1.0]
827,1188,[0.36247607495228423, 1.0]
827,1125,[0.2586971895985892, 0.0]
827,880,[0.29902806598866855, 0.0]
827,372,[0.35506344874330237, 0.0]
827,373,[0.38395166958102667, 0.0]
827,757,[0.2210260343645288, 0.0]
827,758,[0.23355774113718997, 0.0]
827,1078,[0.3535440511199636, 2.0]
827,759,[0.2961533500783502, 0.0]
827,568,[0.25645790892331605, 0.0]
827,127,[0.2521421768301971, 0.0]
828,768,[0.298401090560523, 0.0]
828,642,[0.3336049900695197, 0.0]
828,643,[0.24931693067512453, 0.0]
828,1034,[0.3129015965426123, 0.0]
828,18,[0.3780030443864053, 1.0]
828,1046,[0.1867196184727423, 0.0]
828,1049,[0.3475648469116724, 0.0]
828,1050,[0.2672017401929676, 0.0]
828,923,[0.3448697002088851, 0.0]
828,924,[0.29483154837332093, 0.0]
828,413,[0.33626021150618646, 0.0]
828,416,[0.3067161067854464, 2.0]
828,928,[0.23967885970242514, 0.0]
828,417,[0.1899769408170489, 0.0]
828,929,[0.20660838422117173, 0.0]
828,1057,[0.3260206714158507, 0.0]
828,418,[0.30118235984478453, 0.0]
828,674,[0.3504882098554944, 0.0]
828,1058,[0.32953693071054213, 0.0]
828,1186,[0.3535660849395536, 0.0]
828,35,[0.2303544191570556, 0.0]
828,419,[0.2416121058916142, 0.0]
828,675,[0.3129556106902194, 0.0]
828,931,[0.3154846596097092, 0.0]
828,1059,[0.371483677763159, 1.0]
828,36,[0.34403009288050446, 0.0]
828,420,[0.251110988052198, 0.0]
828,676,[0.2782153978810475, 0.0]
828,932,[0.2708863345782643, 0.0]
828,936,[0.2583872516505873, 0.0]
828,681,[0.3204120141879411, 0.0]
828,682,[0.3872011869585168, 0.0]
828,555,[0.1871744424096213, 0.0]
828,556,[0.31721933692334714, 1.0]
828,1200,[0.3371538421685111, 1.0]
828,315,[0.3247497139269242, 0.0]
828,955,[0.2885865291670947, 0.0]
828,959,[0.3083080345195677, 0.0]
828,960,[0.24864256348427932, 0.0]
828,1097,[0.2636977097621485, 0.0]
828,458,[0.3803417782899755, 0.0]
828,1098,[0.30214186583540364, 0.0]
828,715,[0.28954636636757786, 0.0]
828,1099,[0.24821328134454637, 0.0]
828,721,[0.3557895366715632, 0.0]
828,722,[0.3476049164873993, 0.0]
828,725,[0.2613908086570687, 0.0]
828,86,[0.30330503499526434, 0.0]
828,726,[0.3445414769846163, 0.0]
828,1242,[0.2605088748276501, 0.0]
828,96,[0.29859453324619456, 0.0]
828,1254,[0.22227215024837685, 0.0]
828,1255,[0.3272140819993411, 2.0]
828,618,[0.2843659706536101, 0.0]
828,876,[0.21807052554737286, 0.0]
828,750,[0.3861915537074055, 0.0]
828,495,[0.21195931169173118, 0.0]
828,115,[0.2936293413084141, 0.0]
828,116,[0.20211783901045577, 0.0]
828,1017,[0.3635857305128928, 1.0]
828,1018,[0.3424217539042451, 0.0]
828,892,[0.34098468543238997, 2.0]
828,125,[0.28844610154500605, 0.0]
828,126,[0.33366758037020355, 2.0]
828,767,[0.3419863845848476, 0.0]
829,323,[0.3356183234250929, 1.0]
829,264,[0.3479507597107818, 2.0]
829,458,[0.36889215662530006, 0.0]
829,75,[0.3204045062956171, 0.0]
829,395,[0.3375224188484759, 1.0]
829,715,[0.24908439902389007, 0.0]
829,971,[0.24670579265617676, 0.0]
829,396,[0.36453791800631724, 0.0]
829,397,[0.30732773821884224, 0.0]
829,16,[0.406009588236927, 2.0]
829,657,[0.3555918900109264, 0.0]
829,1041,[0.3416040754457071, 0.0]
829,594,[0.31399782483093636, 0.0]
829,339,[0.3400698630103325, 0.0]
829,340,[0.2973132912326578, 0.0]
829,1045,[0.2045883976756629, 0.0]
829,407,[0.2782611561301978, 0.0]
829,1047,[0.25413112264703663, 0.0]
829,1048,[0.31286056477820345, 0.0]
829,923,[0.312432424223222, 0.0]
829,924,[0.26239427238765783, 0.0]
829,416,[0.353908460429413, 1.0]
829,417,[0.23716929446101548, 0.0]
829,418,[0.3483747134887511, 0.0]
829,930,[0.3098339537840319, 0.0]
829,419,[0.28880445953558076, 0.0]
829,931,[0.2768745441178732, 0.0]
829,420,[0.29830334169616457, 0.0]
829,932,[0.23227621908642831, 0.0]
829,421,[0.3325545600641368, 0.0]
829,422,[0.3500148034196126, 0.0]
829,107,[0.29499633611941634, 0.0]
829,108,[0.25781827995988954, 0.0]
829,244,[0.2646801187767631, 0.0]
829,1141,[0.3075014509821591, 0.0]
829,505,[0.35639861197581735, 0.0]
829,761,[0.3166329626111811, 1.0]
829,315,[0.3262630552252117, 0.0]
829,316,[0.2636726818212965, 0.0]
829,1084,[0.23714114702663525, 0.0]
829,573,[0.3404728031770399, 0.0]
829,701,[0.25468193231781744, 0.0]
829,1085,[0.25796535570193846, 0.0]
829,1022,[0.25530235350196706, 0.0]
830,395,[0.3039003559253377, 1.0]
830,396,[0.33091585508317906, 0.0]
830,782,[0.32437156723301674, 0.0]
830,277,[0.39429836654384076, 0.0]
830,26,[0.29615193573051757, 0.0]
830,923,[0.3238720896951455, 2.0]
830,1051,[0.33000820845141987, 0.0]
830,924,[0.2738339378595814, 0.0]
830,1052,[0.2901263840883506, 0.0]
830,1053,[0.33108366636990816, 0.0]
830,1054,[0.33540375088718527, 1.0]
830,1055,[0.30847268835847974, 0.0]
830,928,[0.24769359486769793, 0.0]
830,929,[0.2146231193864445, 0.0]
830,424,[0.3458166464214445, 0.0]
830,427,[0.29135703846626404, 0.0]
830,430,[0.25705815371131086, 0.0]
830,955,[0.24166299272742928, 0.0]
830,573,[0.3253692587724202, 2.0]
830,957,[0.3418406422204921, 2.0]
830,1215,[0.33962830238454444, 0.0]
830,576,[0.3161477708040469, 0.0]
830,1216,[0.30855529027057926, 1.0]
830,577,[0.23969653336795782, 0.0]
830,323,[0.30569996420565837, 0.0]
830,964,[0.27888474359101706, 0.0]
830,1220,[0.29849613060573243, 0.0]
830,965,[0.28486386123301877, 0.0]
830,966,[0.3717206432310903, 0.0]
830,715,[0.30126480523655436, 2.0]
830,717,[0.22117040789489537, 0.0]
830,718,[0.2510769632461476, 0.0]
830,468,[0.1977551223292317, 0.0]
830,469,[0.28837429203956255, 0.0]
830,726,[0.34700065659433355, 1.0]
830,1249,[0.3162323858905878, 0.0]
830,99,[0.24340841617217093, 0.0]
830,739,[0.29965677002673224, 0.0]
830,995,[0.27177953366720153, 0.0]
830,100,[0.2404908006999501, 0.0]
830,996,[0.27866305421415277, 0.0]
830,101,[0.3391333948831075, 0.0]
830,1008,[0.29032657509422405, 0.0]
830,627,[0.28544493393797976, 0.0]
830,1011,[0.18975069444766685, 0.0]
830,1012,[0.30429183119819575, 0.0]
830,1013,[0.30346030885781555, 0.0]
830,1014,[0.3290130096090111, 0.0]
830,1015,[0.2961706023594754, 0.0]
830,1016,[0.35741628961476635, 1.0]
831,578,[0.23576406841241526, 0.0]
831,1026,[0.27702533403861074, 0.0]
831,1027,[0.34898105923916084, 1.0]
831,648,[0.3306604334194071, 0.0]
831,715,[0.36308280603304977, 0.0]
831,779,[0.3021045299286773, 1.0]
831,716,[0.30069003905134833, 2.0]
831,780,[0.31066822519726633, 0.0]
831,844,[0.27398232447018195, 0.0]
831,78,[0.26889923916418235, 0.0]
831,462,[0.2772570687882495, 0.0]
831,79,[0.26007691831379426, 0.0]
831,463,[0.2393249505604687, 0.0]
831,80,[0.2848487741981009, 0.0]
831,464,[0.34218975364002546, 1.0]
831,786,[0.22377228736495897, 0.0]
831,1170,[0.33270527091324886, 1.0]
831,787,[0.30196707360714464, 0.0]
831,1243,[0.37413133974931145, 0.0]
831,349,[0.2783990464028731, 0.0]
831,477,[0.2832540603657938, 0.0]
831,1060,[0.2905528214716073, 0.0]
831,997,[0.3562832348834761, 2.0]
831,1061,[0.36573363381471663, 1.0]
831,1062,[0.37641548000972525, 0.0]
831,423,[0.2510149214088217, 0.0]
831,1063,[0.27554543702413054, 0.0]
831,428,[0.3108120123439572, 0.0]
831,109,[0.34395963913187166, 0.0]
831,1008,[0.31263840305121327, 0.0]
831,1140,[0.2935690224675034, 0.0]
831,1208,[0.2773021609772788, 0.0]
831,1209,[0.30315316341999526, 0.0]
831,380,[0.36994212890285383, 0.0]
831,956,[0.242104399841992, 0.0]
831,1021,[0.30865272405167354, 0.0]
831,318,[0.2784183219916736, 0.0]
831,319,[0.24709889471232402, 0.0]
832,960,[0.24687036117444258, 0.0]
832,961,[0.41638741271827295, 0.0]
832,260,[0.35237230526698166, 0.0]
832,261,[0.32608731326286466, 1.0]
832,74,[0.338241903589537, 1.0]
832,650,[0.33699258542926824, 0.0]
832,716,[0.28464065633529895, 0.0]
832,1036,[0.32268128330382934, 0.0]
832,719,[0.2698704836628155, 0.0]
832,720,[0.2406418789243692, 0.0]
832,465,[0.3367031073570793, 1.0]
832,466,[0.35795819293953535, 0.0]
832,658,[0.3983877593652419, 0.0]
832,467,[0.3845632724650946, 0.0]
832,1171,[0.3041368699214213, 0.0]
832,661,[0.3806418472486663, 1.0]
832,22,[0.34742720619390866, 0.0]
832,406,[0.23471335937374296, 0.0]
832,662,[0.38490177347053045, 0.0]
832,23,[0.2711532903109537, 0.0]
832,663,[0.3104607517495104, 0.0]
832,730,[0.40936594719980324, 0.0]
832,930,[0.33309162005245085, 0.0]
832,612,[0.28480006092230575, 0.0]
832,613,[0.28816862926231207, 0.0]
832,1190,[0.36310005026299896, 0.0]
832,1064,[0.29583313092084057, 0.0]
832,425,[0.2874152666353132, 0.0]
832,1065,[0.2935484462558014, 0.0]
832,426,[0.36751226257574654, 1.0]
832,876,[0.1983970886696349, 0.0]
832,688,[0.21721560237586232, 0.0]
832,689,[0.28538972733700485, 0.0]
832,443,[0.33836408955151226, 0.0]
832,507,[0.2895832183019912, 0.0]
832,444,[0.3068706561689156, 0.0]
832,508,[0.3656881236242564, 0.0]
832,700,[0.3387942534860964, 2.0]
832,445,[0.318678260243688, 0.0]
832,959,[0.3065358322097309, 0.0]
833,1216,[0.3425059075545298, 1.0]
833,1,[0.3281843574419461, 0.0]
833,1221,[0.3019715002115128, 0.0]
833,583,[0.27926842302329535, 0.0]
833,328,[0.2950276570747232, 0.0]
833,844,[0.31154703972306924, 0.0]
833,336,[0.2882520887332688, 0.0]
833,784,[0.3018699893181146, 0.0]
833,786,[0.23232465693883392, 0.0]
833,1042,[0.345952624062044, 0.0]
833,787,[0.3105194431810196, 0.0]
833,851,[0.4328642696867607, 2.0]
833,1045,[0.2592379396907963, 0.0]
833,791,[0.43477982609139787, 0.0]
833,792,[0.35002565588309215, 1.0]
833,730,[0.40372078590948063, 1.0]
833,923,[0.34115604031242946, 2.0]
833,924,[0.2911178884768653, 0.0]
833,1183,[0.34197087594641096, 1.0]
833,1184,[0.3543494228412118, 0.0]
833,1121,[0.3383528802146115, 1.0]
833,1185,[0.3683710291400283, 0.0]
833,425,[0.28177010534499064, 0.0]
833,426,[0.36186710128542393, 0.0]
833,557,[0.36317524644582755, 1.0]
833,558,[0.323936308437782, 0.0]
833,1199,[0.24369103345012305, 0.0]
833,1008,[0.3329191676868166, 0.0]
833,1072,[0.3281254215355198, 0.0]
833,1073,[0.37904223155051375, 0.0]
833,1074,[0.3522986232207409, 1.0]
833,1208,[0.25375576511905495, 0.0]
833,633,[0.2544332708437484, 0.0]
833,1081,[0.25541024946779955, 0.0]
833,1209,[0.27960676756177144, 0.0]
833,634,[0.32348404800281405, 2.0]
833,1082,[0.27255025442185, 0.0]
833,1083,[0.2332101299913244, 0.0]
833,573,[0.34080135753785235, 1.0]
833,574,[0.27639603599362955, 0.0]
833,575,[0.3316974446887599, 2.0]
833,1215,[0.37357891966849505, 0.0]
834,449,[0.28682177135410963, 0.0]
834,961,[0.3682392645701248, 1.0]
834,450,[0.33636624931238746, 0.0]
834,3,[0.2880389825981411, 0.0]
834,708,[0.29783884522621956, 0.0]
834,1096,[0.31091350532368545, 0.0]
834,651,[0.39531073497566926, 0.0]
834,652,[0.38505734302724165, 0.0]
834,653,[0.3738967641047895, 0.0]
834,850,[0.4078577123145486, 0.0]
834,1045,[0.22414236024037817, 0.0]
834,348,[0.20861966446312652, 0.0]
834,352,[0.23085787200168958, 0.0]
834,353,[0.30919720997421823, 0.0]
834,930,[0.318276805237636, 0.0]
834,997,[0.3896165682168094, 0.0]
834,935,[0.2744198744448139, 0.0]
834,999,[0.31582903470426604, 0.0]
834,1000,[0.25410537020900276, 0.0]
834,1192,[0.3609449203851099, 0.0]
834,297,[0.3235076459173121, 0.0]
834,106,[0.274368909053349, 0.0]
834,50,[0.2615094767144697, 0.0]
834,690,[0.276113296661717, 0.0]
834,1019,[0.3532312954826231, 0.0]
834,381,[0.2424032261571502, 0.0]
834,382,[0.25732468012403403, 0.0]
835,320,[0.3877640551316591, 1.0]
835,321,[0.38036693010906997, 0.0]
835,385,[0.2709094205848911, 0.0]
835,714,[0.2869923315133219, 0.0]
835,717,[0.2512181976201045, 0.0]
835,718,[0.28112475297135675, 0.0]
835,145,[0.41547684441028193, 1.0]
835,84,[0.26541715740279254, 0.0]
835,1044,[0.4518437221323668, 2.0]
835,725,[0.31303358046113083, 0.0]
835,1110,[0.410160624550071, 2.0]
835,1111,[0.40426161356434165, 1.0]
835,28,[0.31010968971176145, 0.0]
835,93,[0.2758062718455804, 0.0]
835,931,[0.379473110426117, 0.0]
835,932,[0.3348747853946721, 0.0]
835,1132,[0.4179282373588528, 0.0]
835,1133,[0.3837852260382243, 0.0]
835,304,[0.24465835307317296, 0.0]
835,880,[0.3526421639576052, 1.0]
835,691,[0.21027349151788152, 0.0]
835,1019,[0.385041331324917, 1.0]
835,956,[0.2720625838324341, 0.0]
835,383,[0.2848770560689005, 0.0]
835,703,[0.2700701712265971, 0.0]
836,0,[0.17794960712071883, 0.0]
836,395,[0.2571759433407101, 0.0]
836,396,[0.28419144249855144, 0.0]
836,1045,[0.2649826629086378, 0.0]
836,406,[0.20394872377039766, 0.0]
836,412,[0.20123335294173358, 0.0]
836,1187,[0.2689359569008988, 0.0]
836,1188,[0.2849969829570632, 0.0]
836,937,[0.3936445529558386, 0.0]
836,938,[0.2661240514437583, 0.0]
836,180,[0.3057352014391719, 0.0]
836,181,[0.2576652485817723, 0.0]
836,315,[0.361348678482878, 0.0]
836,576,[0.2922628643922588, 0.0]
836,577,[0.2158116269561697, 0.0]
836,706,[0.35278199948504746, 0.0]
836,962,[0.3210088678251014, 0.0]
836,707,[0.3158278201874011, 0.0]
836,963,[0.3537302202568284, 0.0]
836,452,[0.3319116829975318, 1.0]
836,964,[0.2667282322409573, 0.0]
836,965,[0.2727073498829591, 0.0]
836,966,[0.35956413188103054, 0.0]
836,967,[0.3004018788504364, 1.0]
836,968,[0.2955560723677562, 0.0]
836,715,[0.30639224450377855, 0.0]
836,1103,[0.22105538310363732, 0.0]
836,1104,[0.22699401163286687, 0.0]
836,1105,[0.21246399753541595, 0.0]
836,1106,[0.20681206236049804, 0.0]
836,725,[0.2782366867932694, 0.0]
836,87,[0.3161242540864724, 2.0]
836,346,[0.27872609021589817, 0.0]
836,347,[0.3198495994525064, 1.0]
836,221,[0.34520455848314513, 2.0]
836,861,[0.30608766447960367, 0.0]
836,862,[0.31447886798574254, 0.0]
836,99,[0.2966840035875433, 0.0]
836,100,[0.29376638811532246, 0.0]
836,101,[0.39240898229847987, 0.0]
836,745,[0.2612212256994866, 0.0]
836,750,[0.36229669110286544, 0.0]
836,1008,[0.3374293230034236, 0.0]
836,1142,[0.32316784845743096, 0.0]
836,1143,[0.4137320419098609, 1.0]
836,1017,[0.3915427197602046, 2.0]
836,378,[0.21235625947834996, 0.0]
836,1018,[0.37037874315155694, 0.0]
836,1021,[0.24085105141129115, 0.0]
836,1022,[0.3237213100929667, 0.0]
837,1036,[0.31542321878770035, 1.0]
837,1042,[0.2924878689843857, 0.0]
837,1043,[0.262828679666585, 0.0]
837,1175,[0.3532188345721279, 0.0]
837,29,[0.23748745455413672, 0.0]
837,672,[0.3525510916961734, 0.0]
837,289,[0.2648705089220947, 0.0]
837,1060,[0.27033179399251533, 0.0]
837,421,[0.2559615692238342, 0.0]
837,1061,[0.3455126063356246, 0.0]
837,422,[0.27342181257931, 0.0]
837,1062,[0.3561944525306332, 0.0]
837,1063,[0.2553244095450385, 0.0]
837,427,[0.2644354932651489, 0.0]
837,1196,[0.34665188418964377, 0.0]
837,429,[0.3053384478121133, 1.0]
837,566,[0.35303728681249813, 0.0]
837,955,[0.24313650925470925, 0.0]
837,1086,[0.28553627410099913, 0.0]
837,1087,[0.2923033183732763, 0.0]
837,704,[0.21823658805365828, 0.0]
837,705,[0.33256871615208816, 0.0]
837,706,[0.31147375575744896, 2.0]
837,707,[0.2745195764598025, 0.0]
837,324,[0.23003028710073609, 0.0]
837,964,[0.23282739592076623, 0.0]
837,325,[0.33150471406611753, 1.0]
837,965,[0.23880651356276794, 0.0]
837,326,[0.29444480820438745, 0.0]
837,966,[0.32566329556083945, 0.0]
837,967,[0.29551338820925765, 0.0]
837,968,[0.2906675817265775, 0.0]
837,969,[0.23171878050005276, 0.0]
837,970,[0.29310551206852464, 0.0]
837,1100,[0.31514897350450727, 0.0]
837,1101,[0.34707024247463836, 0.0]
837,1102,[0.27275552825903726, 0.0]
837,1107,[0.21645267631453843, 0.0]
837,725,[0.2924839986212264, 0.0]
837,470,[0.24006088618660387, 0.0]
837,1112,[0.32640992604144314, 0.0]
837,217,[0.2710939652833202, 0.0]
837,1113,[0.2424462656248378, 0.0]
837,218,[0.3391132415566986, 1.0]
837,730,[0.35025603083182233, 0.0]
837,219,[0.26600086924565286, 0.0]
837,220,[0.28432711114932985, 0.0]
837,349,[0.2526224633682256, 0.0]
837,97,[0.3422220372406469, 0.0]
837,98,[0.2969470143763414, 0.0]
837,1251,[0.37915962728178787, 0.0]
837,625,[0.30289223161093454, 0.0]
837,626,[0.28975453549378977, 0.0]
837,1022,[0.271301955254257, 0.0]
838,706,[0.32357052995099733, 0.0]
838,962,[0.26957517606882897, 0.0]
838,707,[0.2866163506533509, 0.0]
838,963,[0.302296528500556, 0.0]
838,900,[0.31715324606003015, 0.0]
838,901,[0.23853339725378106, 0.0]
838,585,[0.32037303919246035, 1.0]
838,75,[0.2972663143402209, 0.0]
838,1035,[0.24154101052080285, 0.0]
838,719,[0.31298079827850644, 0.0]
838,1103,[0.2319673703597106, 0.0]
838,16,[0.37114300121980237, 2.0]
838,720,[0.2837521935400601, 0.0]
838,1104,[0.23790599888894015, 0.0]
838,1105,[0.22337598479148923, 0.0]
838,1106,[0.21772404961657132, 0.0]
838,726,[0.3099536633645446, 1.0]
838,344,[0.2973957498123322, 0.0]
838,345,[0.22756197540668258, 0.0]
838,793,[0.26341340260547075, 0.0]
838,346,[0.2198849910522184, 0.0]
838,347,[0.2610085002888266, 0.0]
838,930,[0.28731304577925293, 0.0]
838,744,[0.3498228953339507, 0.0]
838,936,[0.22379943803051558, 0.0]
838,939,[0.26267074016622577, 0.0]
838,940,[0.299501269218834, 0.0]
838,429,[0.2569413948451678, 0.0]
838,877,[0.24402813976026133, 0.0]
838,941,[0.2823105137901867, 0.0]
838,878,[0.20184453255507748, 0.0]
838,113,[0.24775864754668334, 0.0]
838,114,[0.2994186678820037, 0.0]
838,188,[0.2825552937110115, 0.0]
838,700,[0.3102996298301824, 0.0]
839,967,[0.3185719306226388, 1.0]
839,968,[0.3137261241399586, 0.0]
839,1002,[0.27269820916184534, 0.0]
839,1034,[0.30532493385842274, 0.0]
839,459,[0.36681738442056033, 0.0]
839,747,[0.27487752994388137, 0.0]
839,460,[0.32421999687270364, 1.0]
839,748,[0.2847968043889412, 0.0]
839,1036,[0.37058052663318025, 1.0]
839,461,[0.31779143135703714, 0.0]
839,877,[0.29943435242453853, 0.0]
839,878,[0.25725074521935465, 0.0]
839,431,[0.3309685765258301, 1.0]
839,1199,[0.2941490183167101, 0.0]
839,1232,[0.32733935961087823, 0.0]
839,113,[0.30995498366775065, 0.0]
839,114,[0.36161500400307106, 0.0]
839,86,[0.36239503897774145, 0.0]
839,566,[0.3594291625592126, 0.0]
839,472,[0.24281238483697207, 0.0]
839,1144,[0.2992007802839408, 0.0]
839,29,[0.34017562659714745, 0.0]
840,644,[0.22923349384122466, 0.0]
840,1028,[0.274148304306255, 0.0]
840,1029,[0.2953409377004825, 0.0]
840,392,[0.3470994367372666, 1.0]
840,1035,[0.3013777289596718, 0.0]
840,657,[0.36327807081538677, 1.0]
840,275,[0.30866138185565095, 0.0]
840,405,[0.34290302013076396, 0.0]
840,1049,[0.40614708506380304, 1.0]
840,1050,[0.32578397834509826, 0.0]
840,413,[0.35718812867066274, 2.0]
840,423,[0.291616275451036, 0.0]
840,427,[0.32402330688522063, 1.0]
840,555,[0.22538631019138153, 0.0]
840,1067,[0.2358653989688263, 0.0]
840,556,[0.35543120470510736, 1.0]
840,435,[0.2769587121328351, 0.0]
840,436,[0.32728176276718846, 2.0]
840,437,[0.3819280609437585, 1.0]
840,438,[0.2779136222601636, 0.0]
840,1078,[0.314714899387586, 2.0]
840,449,[0.31507744638397817, 0.0]
840,450,[0.364621924342256, 0.0]
840,1090,[0.2907920182595472, 0.0]
840,1091,[0.3043174922663169, 1.0]
840,709,[0.32826679216744703, 1.0]
840,710,[0.2515416576069808, 0.0]
840,715,[0.29874588847032574, 0.0]
840,849,[0.3068479644557016, 0.0]
840,83,[0.34191035887820154, 0.0]
840,339,[0.31071900677775577, 1.0]
840,723,[0.31266293087748354, 0.0]
840,340,[0.2679624350000811, 0.0]
840,724,[0.33409522433658934, 0.0]
